./positives/00367.png	1	0 0 72 106
./positives/00368.png	1	0 0 75 105
./positives/00369.png	1	0 0 79 109
./positives/00370.png	1	0 0 76 108
./positives/00371.png	1	0 0 76 108
./positives/01354.png	1	0 0 50 42
./positives/01355.png	1	0 0 41 43
./positives/01358.png	1	0 0 43 41
./positives/01359.png	1	0 0 44 45
./positives/01360.png	1	0 0 45 45
./positives/01361.png	1	0 0 44 43
./positives/01362.png	1	0 0 42 44
./positives/01363.png	1	0 0 40 41
./positives/01364.png	1	0 0 44 43
./positives/01365.png	1	0 0 46 39
./positives/01366.png	1	0 0 47 42
./positives/01367.png	1	0 0 44 36
./positives/01368.png	1	0 0 47 41
./positives/01369.png	1	0 0 52 44
./positives/01370.png	1	0 0 65 42
./positives/01371.png	1	0 0 65 44
./positives/01372.png	1	0 0 56 53
./positives/01373.png	1	0 0 43 47
./positives/01374.png	1	0 0 37 48
./positives/01375.png	1	0 0 35 60
./positives/01376.png	1	0 0 31 52
./positives/01377.png	1	0 0 39 51
./positives/01378.png	1	0 0 40 54
./positives/01379.png	1	0 0 30 55
